complaint_id,complaint_type,address,street_number,direction,street_name,street_type,inspector,complaint_date,inspection_log,data_source,modified_date,location.type,location.coordinates,complaint_detail,community_area
601294131,NOISE COMPLAINT,1320 W FULLERTON AVE,1320,W,FULLERTON,AVE,129151,2023-01-12T00:00:00.000,"[INSPECTION LOG #: 18448234  ] ON JANUARY 17, 2023 CITY OF CHICAGO DEPARTMENT OF PUBLIC HEALTH INSPECTOR TIFFANY WILLIAMS AND ENGINEER KENDRA GRAHAM RESPONDED TO A CITIZEN COMPLAINT OF NOISE AT 1320 W FULLERTON AVE AT LAKESHORE FITNESS. THE COMPLAINANT ALLEGES THERE IS CONSTANT NOISE COMING FROM THE ROOFTOP. UPON ARRIVAL WE SPOKE THE BUILDING ENGINEER WHO ESCORTED US TO THE ROOFTOP. WE COULD HEAR THE FANS RUNNING FROM THE ROOFTOP UNITS ON THE EAST SIDE OF THE BUILDING. THE NOISE MIMICKED A WHISTLING SOUND AND ALTHOUGH DID NOT EXCEED THE NOISE ORDINANCE THRESHOLD, IT STILL A NUISANCE. THE BUILDING ENGINEER STATED THE UNITS WERE OPERATING NORMALLY AND HE COULDN?T UNDERSTAND WHY THE COMPLAINT WAS MADE. IT WAS EXPLAINED TO HIM THAT ALTHOUGH THE UNITS MAY BE OPERATING NORMALLY, DOES NOT NEGATE THAT THE NOISE IS A NUISANCE. HE WAS NOT WILLING TO ACCEPT THE EXPLANATION AND BECAME VERBALLY COMBATIVE. AT THAT POINT THE INSPECTION WAS TERMINATED. A REINSPECTION WILL BE SCHEDULED TO DETERMINE IF ANY PREVENTIVE MEASURES WERE EXECUTED.",DEPT. OF PUBLIC HEALTH,2023-01-18T00:00:00.000,Point,"[-87.661454001, 41.926170006]",,7
601294133,AIR POLLUTION WORK ORDER,1512 N KEDVALE AVE,1512,N,KEDVALE,AVE,10937,2023-01-12T00:00:00.000,"[INSPECTION LOG #: 18422458 12-JAN-23 12:20:00] IN RESPONSE TO COMPLAINT, I ARRIVED TO 1512 N. KEDVALE, A 2FLAT RESIDENTIAL BUILDING, AND CONTACTED THE COMPLAINANT FOR MORE INFORMATION ON THIS COMPLAINT. ACCORDING TO THE COMPLAINANT, NATURAL GAS ODORS WERE DETECTED IN HIS HOME YESTERDAY FROM THE GAS METERS OF 1512 N. KEDVALE. I CANVASSED THE COMPLAINANT LOCATION FOR GAS ODORS AND OBSERVED GAS METERS ON THE SOUTH SIDE OF THE BUILDING. NO NATURAL GAS ODORS WERE DETECTED AT THE TIME OF THE INSPECTION. I INFORMED THE COMPLAINANT TO CALL THE PEOPLES GAS EMERGENCY GAS LEAK NUMBER IF GAS ODORS RETURN.",DEPT. OF PUBLIC HEALTH,2023-01-12T00:00:00.000,Point,"[-87.730505964, 41.908514994]",,23
601294597,AIR POLLUTION WORK ORDER,2415 W LUNT AVE,2415,W,LUNT,AVE,3308,2023-01-13T00:00:00.000,"[INSPECTION LOG #: 18438737 13-JAN-23 14:40:00] ON JANUARY 13, 2023, CITY OF CHICAGO DEPARTMENT (CDPH) INSPECTOR FELIPE GARCIA (I) RESPONDED TO A 311-INDOOR DUST COMPLAINT AT 2415 W. LUNT AVE. UPON ARRIVING AT THE PROPERTY, WHICH IS A THREE FLOOR/SIX-UNIT RESIDENTIAL BUILDING, I OBSERVED NO VISIBLE NOR ANY CONSTRUCTION/DEMOLITION ACTIVITY. I THEN INTERVIEWED THE COMPLAINANT AND SHE TOLD ME THAT ONE OF HER NEIGHBOR IN THE SECOND FLOOR, HIRED SOMEONE TO SAND OUT AND RESTORE A DOOR. THIS ACTIVITY CAUSE DUST INSIDE THE MIDDLE STAIRS CORRIDOR WHICH IS ENCLOSE. I THEM TOLD HER THAT WE DON?T REGULATE INDOOR DUST. I TOLD HER THAT SHE SHOULD DISCUSS AND RESOLVE THIS ISSUE WITH THE CONDO ASSOCIATION. SHE SAID THAT HER HUSBAND WILL HAVE A MEETING WITH THE NEIGHBOR AND CONDO PRESIDENT. I ALSO LEFT MY CARD WITH PHONE NUMBER IN THE CONDO PRESIDENT?S MAIL BOX. I ISSUED NO CITATIONS AND LEFT. I WILL CLOSE-OUT THE COMPLAINT REPORT.",DEPT. OF PUBLIC HEALTH,2023-01-17T00:00:00.000,Point,"[-87.690888982, 42.008365002]",,2
601294850,ILLEGAL DUMPING WORK ORDER,3129 W POLK ST,3129,W,POLK,ST,10937,2023-01-13T00:00:00.000,[INSPECTION LOG #: 18430380 13-JAN-23 12:00:00] VACANT LOT. FOUND 5-7 BAGS OF CONSTRUCTION DEBRIS DUMPED ON REAR LOT. THE LOT ALSO CONTAINS OVERGROWN FOLIAGE AND IS UNSECURED.,DEPT. OF PUBLIC HEALTH,2023-01-13T00:00:00.000,Point,"[-87.704523793, 41.87091619]",,27
601294849,VEHICLE IDLING WORK ORDER,2940 W CORTLAND ST,2940,W,CORTLAND,ST,84397,2023-01-13T00:00:00.000,"[INSPECTION LOG #: 18467479 13-JAN-23 12:20:00] ON JANUARY 13, 2023 DEPARTMENT OF PUBLIC HEALTH INSPECTOR DWIGHT T-KILGORE RESPONDED TO A 311 COMPLAINT AT 2940 W. CORTLAND ST. ABOUT A VEHICLE IDLING (DIESEL) UPON ARRIVING AT THE ABOVE ADDRESS I DID NOT NOTICE ANY DIESEL VEHICLES IDLING IN THE AREA.",DEPT. OF PUBLIC HEALTH,2023-01-21T00:00:00.000,Point,"[-87.700763032, 41.915988006]",,22
601294845,CONSTRUCTION AND DEMOLITION,2624 N MONTICELLO AVE,2624,N,MONTICELLO,AVE,379542,2023-01-13T00:00:00.000,"[INSPECTION LOG #: 18984425  ] ON JANUARY 13, 2023 CHICAGO DEPARTMENT OF PUBLIC HEALTH INSPECTOR JOHN SINGLER CONDUCTED AN INSPECTION AT 2624 N. MONTICELLO, CHICAGO, IL. THE INSPECTION WAS BASED UPON A 3-1-1 COMPLAINT OF IMPROPER FENCING AND AN UNKEPT CONSTRUCTION SITE WITH BROKEN GLASS. THE REPORTING INSPECTOR ARRIVED AT THE SITE AND THE FRONT AND SIDE OF THE PROPERTY WERE IMPROPERLY FENCED FOR A CONSTRUCTION SITE; NO MESHING IN FRONT AND INADEQUATE FENCING BETWEEN BUILDINGS. NO BROKEN GLASS WAS LOCATED. CHICAGO DEPARTMENT OF BUILDINGS PERMIT NUMBER 100972182 DATED SEPTEMBER 27, 2022 STATES IN PART: ""RENOVATION TO S.F.R. ON 2-STORY BRICK BLDG., CONTRACTOR ALL IN 1 CONTRACTORS, INC., 9108 MOODY AVE., OAK LAWN, IL 60453 708-602-4181. THE REPORTING INSPECTOR CALLED THE CONTRACTOR ON THE PERMIT AND A DISCUSSION WAS HELD CONCERNING THE CONDITION OF THE REHABILITATION CONSTRUCTION SITE. THE CONTRACTOR PROMISED TO HAVE THE SITE FULLY FENCED AND MESHED BEFORE THE END OF THE WORK DAY, WHICH HE DID ACCOMPLISH (SEE ATTACHED PHOTOGRAPHS). THE REPORTING INSPECTOR THEN CONTACTED THE COMPLAINANT AND EXPLAINED THE ACTIVITIES FROM EARLIER IN THE DAY. THE COMPLAINANT STATED THAT HE WAS SATISFIED WITH THE IMPROVEMENTS TO THE CONSTRUCTION SITE. BASED UPON THIS INFORMATION AND THE VIOLATIONS CORRECTED, THE INSPECTION WAS CLOSED.",DEPT. OF PUBLIC HEALTH,2023-04-10T00:00:00.000,Point,"[-87.718620006, 41.929005981]",,22
601294844,NOISE COMPLAINT,2440 W CORTLAND ST,2440,W,CORTLAND,ST,417325,2023-01-13T00:00:00.000,"[INSPECTION LOG #: 18429611 13-JAN-23 11:40:00] ON JANUARY 13, 2023, CHICAGO DEPARTMENT OF PUBLIC HEALTH (CDPH) SENIOR ENVIRONMENTAL INSPECTOR JUSTIN BARNES RESPONDED TO A NOISE COMPLAINT AT 2440 W. CORTLAND ST. INSPECTOR BARNES ARRIVED AT 11:25AM TO SPEAK ? VIA TELEPHONE ? WITH THE COMPLAINANT.THE COMPLAINANT STATED LOUD NOISES WERE EMANATING FROM EQUIPMENT IN THE VICINITY OF THE RESIDENTIAL BUILDING LOCATED AT THE ABOVE LISTED ADDRESS. THE COMPLAINANT STATED THE NOISES OCCURRED NOT AT THE ABOVE LISTED ADDRESS BUT WERE EMANATING FROM AN INDUSTRIAL BUILDING DOWN THE STREET. THE COMPLAINANT STATED THE NOISES WERE EMANATING FROM EQUIPMENT STAGED IN THE PARKING LOT OF THE INDUSTRIAL BUILDING. THE COMPLAINANT ALSO STATED THE NOISES OCCURRED THROUGHOUT THE EVENING AND OVERNIGHT HOURS AND WERE MOST DISTURBING DURING THE OVERNIGHT HOURS. INSPECTOR BARNES REVIEWED THE GENERAL REQUIREMENTS OF THE CHICAGO NOISE ORDINANCE IN THE MUNICIPAL CODE OF CHICAGO WITH THE COMPLAINANT.FOLLOWING HIS PHONE CONVERSATION WITH THE COMPLAINANT, INSPECTOR BARNES SURVEYED THE AREA OF THE RESIDENTIAL BUILDING (PHOTOS A) AND THE INDUSTRIAL FACILITY LOCATED AT THE END OF THE BLOCK (PHOTOS B  C). DURING THE SURVEY, INSPECTOR BARNES DID NOT OBSERVE THE SOUND OR DETECT A POTENTIAL SOURCE FOR THE SOUND. ADDITIONALLY, INFORMATIONAL NOISE METER READINGS TAKEN OF THE SURROUNDING AMBIENT SOUNDS WERE WITHIN ALLOWABLE LEVELS FROM 8:00PM TO 8:00AM.CDPH DETERMINED NO CITATIONS WERE REQUIRED.",DEPT. OF PUBLIC HEALTH,2023-01-13T00:00:00.000,Point,"[-87.688941028, 41.915940019]",,22
601294880,NOISE COMPLAINT,2136 N SAWYER AVE,2136,N,SAWYER,AVE,417325,2023-01-13T00:00:00.000,"[INSPECTION LOG #: 18430195 05-JAN-23 12:05:00] ON JANUARY 5, 2023, CHICAGO DEPARTMENT OF PUBLIC HEALTH (CDPH) SENIOR ENVIRONMENTAL INSPECTOR JUSTIN BARNES RESPONDED TO A NOISE COMPLAINT AT 2136 N. SAWYER AVE. INSPECTOR BARNES ARRIVED AT 11:45AM TO ATTEMPT TO SPEAK ? VIA TELEPHONE ? WITH THE COMPLAINANT. THE COMPLAINANT DID NOT ANSWER INSPECTOR BARNES? CALL OR RESPOND TO HIS VOICE MAIL MESSAGE.ACCORDING TO THE CITY OF CHICAGO?S 311 SYSTEM, THE COMPLAINANT STATED LOUD NOISES WERE EMANATING FROM A CONSTRUCTION SITE LOCATED AT THE ABOVE LISTED ADDRESS.FOLLOWING HIS ATTEMPT TO CONTACT THE COMPLAINANT, INSPECTOR BARNES SURVEYED THE AREA (PHOTOS A, B, C,  D). DURING THE SURVEY, INSPECTOR BARNES OBSERVED CONSTRUCTION OPERATIONS AT THE WORKSITE. ADDITIONALLY, INSPECTOR BARNES OBSERVED INCIDENTAL NOISES EMANATING FROM THE WORKSITE. WHEN THE CONSTRUCTION NOISES WERE NOT PRESENT, INFORMATIONAL NOISE METER READINGS TAKEN OF THE SURROUNDING AMBIENT SOUNDS WERE WITHIN ALLOWABLE LEVELS FROM 8:00PM TO 8:00AM.ADDITIONALLY, WHILE SURVEYING THE WORKSITE, INSPECTOR BARNES OBSERVED ISSUES ON THE SITE RELATED TO COMPLIANCE WITH THE CONSTRUCTION SITE CLEANLINESS ORDINANCE. INSPECTOR BARNES OBSERVED DIRT/DEBRIS MIGRATION OFF THE WESTERN EDGE OF THE WORKSITE RESULTING FROM EQUIPMENT/VEHICLE. INSPECTOR BARNES ALSO OBSERVED THE EXISTING PERIMETER FENCING TO HAVE MULTIPLE OPENINGS.FOLLOWING THE SURVEY, INSPECTOR BARNES MET WITH THE CONTRACTOR FOREMAN TO REVIEW BOTH THE NOISE COMPLAINT AND THE CONSTRUCTION SITE CLEANLINESS ORDINANCE COMPLIANCE ISSUES. THE CONTRACTOR FOREMAN STATED THEY WOULD ENSURE THE NO NOISE WOULD EMANATE FROM THE SITE BEFORE 8:00AM AND THEY WOULD ADDRESS THE CONSTRUCTION SITE CLEANLINESS ORDINANCE COMPLIANCE ISSUES IMMEDIATELY. INSPECTOR BARNES REVIEWED THE GENERAL REQUIREMENTS OF BOTH THE CHICAGO NOISE ORDINANCE AND THE CONSTRUCTION SITE CLEANLINESS ORDINANCE WITH THE FOREMAN.CDPH DETERMINED NO CITATIONS WERE REQUIRED.",DEPT. OF PUBLIC HEALTH,2023-01-13T00:00:00.000,Point,"[-87.709304023, 41.920406987]",,22
601294579,ILLEGAL DUMPING WORK ORDER,1542 N LONG AVE,1542,N,LONG,AVE,8386,2023-01-13T00:00:00.000,"[INSPECTION LOG #: 18430542 13-JAN-23 14:50:00] I INVESTIGATED A CITIZEN'S COMPLAINT ALLEGING THAT MATERIAL WAS DUMPED ON A PROPERTY AT 1542 NORTH LONG AVENUE. AT THE TIME OF MY INSPECTION I OBSERVED A SMALL AMOUNT OF MATERIAL THAT INCLUDED 2 ABANDONED GROCERY STORE CARTS, A LIGHT AMOUNT OF LITTER, AND SOME TOYS, I TRIED TO CONTACT THE COMPLAINANT BY TELEPHONE BUT THE ANSWERING MACHINE REPLIED THAT THE PHONE NUMBER WAS DISCONNECTED.",DEPT. OF PUBLIC HEALTH,2023-01-13T00:00:00.000,Point,"[-87.761234021, 41.908866992]",,25
601294851,CONSTRUCTION AND DEMOLITION,4035 N MILWAUKEE AVE,4035,N,MILWAUKEE,AVE,425726,2023-01-13T00:00:00.000,[INSPECTION LOG #: 18473223 13-JAN-22 16:00:00] UPON ARRIVAL THE REPORTING INSPECTOR OBSERVED THAT THE SITE APPEARED TO NOT BE SECURED (FALLING GATE). THERE ALSO APPEARED TO BE 3 PILES OF DAMPED DEBRIS ON SITE. FULL INSPECTION CAN BE FOUND IN ENVGEN.,DEPT. OF PUBLIC HEALTH,2023-01-23T00:00:00.000,Point,"[-87.748382971, 41.954395018]",,15
601295640,ASBESTOS WORK ORDER,1420 E MARQUETTE RD,1420,E,MARQUETTE,RD,425726,2023-01-17T00:00:00.000,[INSPECTION LOG #: 18472337 18-JAN-23 15:15:00] UPON ARRIVAL THE REPORTING INSPECTOR OBSERVED THAT THE SITE ADDRESS WAS ACTUALLY 1426 E. MARQUETTE RD. FULL REPORT CAN BE FOUND IN INSP:1900112.,DEPT. OF PUBLIC HEALTH,2023-01-23T00:00:00.000,Point,"[-87.590345963, 41.775201453]",,42
601295629,AIR POLLUTION WORK ORDER,900 N PAULINA ST,900,N,PAULINA,ST,10937,2023-01-17T00:00:00.000,"[INSPECTION LOG #: 18462369 18-JAN-23 11:45:00] IN RESPONSE TO COMPLAINT, I ARRIVED TO 900 N. PAULINA AND OBSERVED A MULTIUNIT RESIDENTIAL BUILDING AT THIS LOCATION. UPON ARRIVAL, NO PLASTIC OR CHEMICAL BURNING ODORS WERE DETECTED. THE COMPLAINT ALLEGES THAT PLASTIC AND OTHER CHEMICAL ODORS WERE EMITTED FROM THIS LOCATION. AT THE TIME OF THE INSPECTION NO ODORS WERE DETECTED.",DEPT. OF PUBLIC HEALTH,2023-01-20T00:00:00.000,Point,"[-87.670155004, 41.898690021]",,24
601295753,AIR POLLUTION WORK ORDER,6337 S RACINE AVE,6337,S,RACINE,AVE,10937,2023-01-17T00:00:00.000,"[INSPECTION LOG #: 18462425 17-JAN-23 12:00:00] IN RESPONSE TO COMPLAINT, I ARRIVED TO 6337 S. RACINE AVENUE AND OBSERVED A 2FLAT MULTIUNIT RESIDENTIAL BUILDING AT THIS LOCATION. UPON ARRIVAL NO ODORS WERE DETECTED. THE BUILDING APPEARS TO BE OCCUPIED HOWEVER, NO ONE WAS AVAILABLE FOR AN INTERVIEW AT THE TIME OF THE INSPECTION.",DEPT. OF PUBLIC HEALTH,2023-01-20T00:00:00.000,Point,"[-87.654186975, 41.778426013]",,68
601295642,CONSTRUCTION AND DEMOLITION,2220 N HALSTED ST,2220,N,HALSTED,ST,379542,2023-01-17T00:00:00.000,"[INSPECTION LOG #: 18480301 17-JAN-23 12:00:00] ON JANUARY 18, 2023 CITY OF CHICAGO DEPARTMENT OF PUBLIC HEALTH INSPECTOR JOHN SINGLER CONDUCTED AN INSPECTION AT 2220 N. HALSTED ST., CHICAGO, IL. THE INSPECTION WAS CONDUCTED BASED UPON AN ANONYMOUS COMPLAINT OF CONSTRUCTION AND DEMOLITION DEBRIS AT UNIT NUMBER 2, WITHIN THE RESIDENTIAL BUILDING. THE REPORTING INSPECTOR DID NOT OBSERVE ANY DEBRIS OUTSIDE OF THE BUILDING AND THE BUILDING WAS NOT ENTERED DUE TO A LOCKED ENTRYWAY DOOR. A FEW DAYS WERE WAITED TO CLOSE THE REPORT IN CASE THE COMPLAINANT CALLED BACK TO THE 3-1-1 CENTER WITH FURTHER INFORMATION; NO RESPONSE WAS RECEIVED. BASED UPON THIS INFORMATION, THE COMPLAINT WAS CLOSED.",DEPT. OF PUBLIC HEALTH,2023-01-24T00:00:00.000,Point,"[-87.648949962, 41.922483981]",,7
601295654,NOISE COMPLAINT,4911 N KEDZIE AVE,4911,N,KEDZIE,AVE,417325,2023-01-17T00:00:00.000,[INSPECTION LOG #: 18473249  ] REPEAT COMPLAINT. SEE SR#:601288791 FOR COMPLAINT INSPECTION REPORTS.,DEPT. OF PUBLIC HEALTH,2023-01-23T00:00:00.000,Point,"[-87.708159977, 41.970638014]",,14
601295647,NOISE COMPLAINT,2950 N OAKLEY AVE,2950,N,OAKLEY,AVE,129151,2023-01-17T00:00:00.000,"[INSPECTION LOG #: 18448084 17-JAN-23 12:45:00] ON TODAYS DATE THE CDPH INSPECTOR RESPONDED TO A CITIZEN NOISE COMPLAINT AT 2950 N OAKLEY, THE INSPECTOR DID NOT HEAR ANY NOISE ON SITE. THIS IS A REPEAT CITIZEN COMPLAINT AND IS TYPICALLY REGARDING THE REFRIGERATED TRUCKS PARKED AT THE DOCK AREA. NO NOISE WAS HEARD AT THAT AREA, THERE WAS AMBIENT NOISE FROM WESTERN AVENUE AND THE PLATING MANUFACTURE HOWEVER NONE OF THE SOUND HEARD WAS EXCESSIVE.",DEPT. OF PUBLIC HEALTH,2023-01-18T00:00:00.000,Point,"[-87.686090007, 41.935288008]",,5
601295637,NOISE COMPLAINT,936 E 47TH ST,936,E,47TH,ST,129151,2023-01-17T00:00:00.000,"[INSPECTION LOG #: 18447806 17-JAN-23 12:45:00] ON TODAY?S DATE THE CDPH INSPECTOR CONDUCTED A INSPECTION AT 936 E 47TH, A REPEATED ANONYMOUS NOISE COMPLAINT REGARDING ISSUES ATOP THE ROOF. THE SPECIFIC COMPLAINT TODAY WAS AIR CONDITIONING NOISE EMITTING FROM THE ROOF. THE INSPECTORS SPOKE WITH BUILDING MANAGEMENT, EACH UNIT HAS WINDOW UNITS AND THE A/C FOR THE BUILDING IS NOT ON, THE HEAT HAS BEEN TURNED ON. THE INSPECTORS TRAVELED TO THE MAINTENANCE ROOM ON THE 17TH FLOOR AND FOUND NO OBVIOUS ISSUES THAT WOULD EMIT NOISE. THE MANAGEMENT STATED THAT THEY WOULD REACH OUT TO THEIR PROVIDER AND SCHEDULE A SERVICE APPOINTMENT.",DEPT. OF PUBLIC HEALTH,2023-01-18T00:00:00.000,Point,"[-87.602430986, 41.80987001]",,39
601295644,AIR POLLUTION WORK ORDER,2430 N LINDEN PL,2430,N,LINDEN,PL,3308,2023-01-17T00:00:00.000,"[INSPECTION LOG #: 18469654 17-JAN-23 11:45:00] ON JANUARY 17, 2023, CITY OF CHICAGO DEPARTMENT OF PUBLIC HEALTH (CDPH) INSPECTOR FELIPE GARCIA RESPONDED TO A 311-ILLEGAL MOTOR VEHICLE REPAIR COMPLAINT AT 2430 N. LINDEN PL. UPON ARRIVING AT PROPERTY, I OBSERVED A PAVE PARKING LOT WITH APPROXIMATELY 60 TO 100 VEHICLES PARKED INSIDE THE LOT. I OBSERVED THAT MOST OF THE VEHICLES HAD CURRENT PLATES. I OBSERVED ONE BLACK SUV THAT WAS WRECKED. I OBSERVED NO MOTOR VEHICLE REPAIR ACTIVITY NOR ANY WASTE OIL AT THE TIME OF THE INSPECTION. THE LOT HAD NO SIGN STATING OWNERSHIP OR MANAGEMENT. I ISSUED NO CITATIONS AND LEFT. I WILL CLOSE OUT THE COMPLAINT REPORT.",DEPT. OF PUBLIC HEALTH,2023-01-23T00:00:00.000,Point,"[-87.703617992, 41.925427998]",,22
601295646,ASBESTOS WORK ORDER,2610 W BALMORAL AVE,2610,W,BALMORAL,AVE,379542,2023-01-17T00:00:00.000,"[INSPECTION LOG #: 18443532 17-JAN-23 13:15:00] ON JANUARY 17, 2023 CITY OF CHICAGO DEPARTMENT OF PUBLIC HEALTH INSPECTOR JOHN SINGLER CONDUCTED AN INSPECTION AT 2610 W. BALMORAL AVE., CHICAGO, IL. THE INSPECTION WAS CONDUCTED BASED UPON A COMPLAINT OF HEALTH CONCERNS REGARDING TWO OPENINGS IN THE INTERIOR WALLS OF A RESIDENTIAL UNIT, SERVICE REQUEST SR23-00072042. THE REPORTING INSPECTOR MET WITH THE RESIDENT OF A CONDOMINIUM UNIT ON THE FIRST FLOOR OF THE BUILDING AND WAS SHOWN TWO OPENINGS IN WALLS WHERE PLUMBING REPAIRS HAD TAKEN PLACE. THE RESIDENT WANTS THE REPAIRS COMPLETED ASAP, BUT FELT SHE WAS BEING IGNORED BY MANAGEMENT. THE REPORTING INSPECTOR CHECKED FOR THE PRESENCE OF ASBESTOS CONTAINING MATERIALS (ACM), BUT DID NOT LOCATE ANYTHING BUT A SMALL AMOUNT OF FIBERGLASS WITHIN THE WALLS. THE REPORTING INSPECTOR TOLD THE RESIDENT THAT HE WOULD CALL THE MANAGEMENT COMPANY TO REQUEST THAT HER WALLS BE PATCHED IN A TIMELY MANNER. BASED UPON THIS INFORMATION THE INSPECTION IS CLOSED. (INSPECTOR'S NOTE: THE MANAGEMENT COMPANY CALLED BACK THE NEXT DAY STATING THAT THEY WERE REPAIRING THE WALLS).",DEPT. OF PUBLIC HEALTH,2023-01-18T00:00:00.000,Point,"[-87.69462597, 41.979741013]",,4
601295638,ILLEGAL DUMPING WORK ORDER,1219 S AVERS AVE,1219,S,AVERS,AVE,425726,2023-01-17T00:00:00.000,[INSPECTION LOG #: 18472931 18-JAN-23 11:30:00] UPON ARRIVAL THE REPORTING INSPECTOR OBSERVED THAT THERE APPEARED TO BE NO ACTIVITY WITHIN THE SITE. IN THE SITE ADJACENT TO THE COMPLAINT ADDRESS WAS APPROXIMATELY 3-4 CUBIC YARDS TO CONSTRUCTION/DEMOLITION DEBRIS. UNKNOWN GENERATOR OF THE DEBRIS. ISSUE WAS REFERRED TO DEPARTMENT OF STREETS AND SANITATION.SR23-00116397.,DEPT. OF PUBLIC HEALTH,2023-01-23T00:00:00.000,Point,"[-87.721205991, 41.865576013]",,29
601295650,CONSTRUCTION AND DEMOLITION,4443 N HAZEL ST,4443,N,HAZEL,ST,3308,2023-01-17T00:00:00.000,"[INSPECTION LOG #: 18494720 17-JAN-23 12:35:00] ON JANUARY 17, 2023, CITY OF CHICAGO DEPARTMENT OF PUBLIC HEALTH (CDPH) INSPECTOR FELIPE GARCIA (I) RESPONDED TO A 311-CONSTRUCTION SITE CLEANLINESS COMPLAINT AT 4443-53 N. HAZEL ST. UPON ARRIVING AT THE PROPERTY, I OBSERVED A NEW CONSTRUCTION SITE BUILDING (TREE STORY). I OBSERVED FENCE, MESHING AND OR PLYWOOD BOARDING AROUND THE SITE. THE BUILDING DEPARTMENT PERMIT #100962160 FOR NEW CONSTRUCTION BUILDING AT 4453 N. HAZEL ST. I OBSERVED NO VISIBLE, MINIMAL DEBRIS AROUND THE EDGES OF THE PROPERTY. I SPOKE TO A WORKER WHO TOLD ME THAT THE SUPERVISOR WAS NOT THERE. I TOLD HIM ABOUT THE COMPLAINT AND TO TELL HIS SUPERVISOR TO GIVE ME A CALL. I GAVE HIM MY CARD. I ISSUED NO CITATIONS AND LEFT.",DEPT. OF PUBLIC HEALTH,2023-01-26T00:00:00.000,Point,"[-87.652127961, 41.962995982]",,3
601295649,NOISE COMPLAINT,3200 W CARROLL AVE,3200,W,CARROLL,AVE,417325,2023-01-17T00:00:00.000,"[INSPECTION LOG #: 18473073 17-JAN-23 12:25:00] ON JANUARY 17, 2023, CHICAGO DEPARTMENT OF PUBLIC HEALTH (CDPH) SENIOR ENVIRONMENTAL INSPECTOR JUSTIN BARNES RESPONDED TO A NOISE COMPLAINT AT 3200 W. CARROLL AVE. INSPECTOR BARNES ARRIVED AT 11:55AM TO SPEAK ? VIA TELEPHONE ? WITH THE COMPLAINANT.THE COMPLAINANT STATED LOUD NOISES HAD BEEN EMANATING FROM EQUIPMENT CONNECTED TO THE INDUSTRIAL BUILDING LOCATED AT THE ABOVE LISTED ADDRESS. THE COMPLAINANT STATED THE NOISES OCCURRED THROUGHOUT THE DAY AND NIGHT AN WERE MOST DISTURBING DURING THE OVERNIGHT HOURS. THE COMPLAINANT ALSO STATED THE NOISES HAD CEASED BY THE TIME OF THE INSPECTION. INSPECTOR BARNES REVIEWED THE GENERAL REQUIREMENTS OF THE CHICAGO NOISE ORDINANCE IN THE MUNICIPAL CODE OF CHICAGO WITH THE COMPLAINANT.FOLLOWING HIS PHONE CONVERSATION WITH THE COMPLAINANT, INSPECTOR BARNES SURVEYED THE AREA (PHOTOS A, B,  C). DURING THE SURVEY, INSPECTOR BARNES DID NOT OBSERVE THE NOISE AT THE CENTER OF THE COMPLAINT. INSPECTOR BARNES DID OBSERVED THE EQUIPMENT THE COMPLAINANT HAD INDICATED WAS THE SOURCE OF THE NOISE (PHOTO D). HOWEVER, AT THE TIME OF THE INSPECTION, NO NOISES WAS OBSERVED EMANATING FROM THE EQUIPMENT. ADDITIONALLY, INFORMATIONAL NOISE METER READINGS TAKEN OF THE SURROUNDING AMBIENT SOUNDS WERE WITHIN ALLOWABLE LEVELS FROM 8:00PM TO 8:00AM.FOLLOWING THE SURVEY, INSPECTOR BARNES ATTEMPTED TO CONTACT REPRESENTATIVES OF THE BUILDING AT THE CENTER OF THE COMPLAINT. THE REPRESENTATIVE DID NOT ANSWER INSPECTOR BARNES? PHONE CALL OR RESPOND TO HIS VOICE MAIL MESSAGES.INSPECTOR BARNES FOLLOWED UP WITH THE COMPLAINANT TO REVIEW THE FINDINGS OF THE INSPECTION. CDPH DETERMINED NO CITATIONS WERE REQUIRED.",DEPT. OF PUBLIC HEALTH,2023-01-23T00:00:00.000,Point,"[-87.706646038, 41.887834995]",,27
